3.972445464982778396e-01	9.622641509433962348e-01
3.972445464982778396e-01	9.634433962264150608e-01
3.983926521239953833e-01	9.634433962264150608e-01
3.983926521239953833e-01	9.646226415094339979e-01
4.018369690011481254e-01	9.646226415094339979e-01
4.018369690011481254e-01	9.658018867924528239e-01
4.362801377726751029e-01	9.658018867924528239e-01
4.362801377726751029e-01	9.669811320754716499e-01
4.718714121699196240e-01	9.669811320754716499e-01
4.718714121699196240e-01	9.681603773584905870e-01
4.833524684270952831e-01	9.681603773584905870e-01
4.833524684270952831e-01	9.693396226415094130e-01
4.959816303099885415e-01	9.693396226415094130e-01
4.959816303099885415e-01	9.705188679245283501e-01
5.086107921928817444e-01	9.705188679245283501e-01
5.086107921928817444e-01	9.728773584905660021e-01
5.292766934557979752e-01	9.728773584905660021e-01
5.292766934557979752e-01	9.752358490566037652e-01
5.407577497129736344e-01	9.752358490566037652e-01
5.407577497129736344e-01	9.775943396226415283e-01
5.510907003444316388e-01	9.775943396226415283e-01
5.510907003444316388e-01	9.787735849056603543e-01
5.522388059701492935e-01	9.787735849056603543e-01
5.522388059701492935e-01	9.799528301886792914e-01
5.591274397244546668e-01	9.799528301886792914e-01
5.591274397244546668e-01	9.811320754716981174e-01
5.774971297359356992e-01	9.811320754716981174e-01
5.774971297359356992e-01	9.823113207547169434e-01
5.947187141216991879e-01	9.823113207547169434e-01
5.947187141216991879e-01	9.834905660377358805e-01
6.142365097588977640e-01	9.834905660377358805e-01
6.142365097588977640e-01	9.846698113207547065e-01
6.659012629161883412e-01	9.846698113207547065e-01
6.659012629161883412e-01	9.858490566037735325e-01
6.796785304247990878e-01	9.858490566037735325e-01
6.796785304247990878e-01	9.870283018867924696e-01
7.049368541905854935e-01	9.870283018867924696e-01
7.049368541905854935e-01	9.882075471698112956e-01
7.072330654420206919e-01	9.882075471698112956e-01
7.072330654420206919e-01	9.893867924528302327e-01
7.175660160734788073e-01	9.893867924528302327e-01
7.175660160734788073e-01	9.905660377358490587e-01
7.761194029850746468e-01	9.905660377358490587e-01
7.761194029850746468e-01	9.917452830188678847e-01
8.404133180252583157e-01	9.917452830188678847e-01
8.404133180252583157e-01	9.929245283018868218e-01
8.564867967853042607e-01	9.929245283018868218e-01
8.564867967853042607e-01	9.941037735849056478e-01
8.599311136624568919e-01	9.941037735849056478e-01
8.599311136624568919e-01	9.952830188679244738e-01
8.760045924225028369e-01	9.952830188679244738e-01
8.760045924225028369e-01	9.964622641509434109e-01
8.874856486796784960e-01	9.964622641509434109e-01
8.874856486796784960e-01	9.976415094339622369e-01
9.115958668197474690e-01	9.976415094339622369e-01
9.115958668197474690e-01	9.988207547169811740e-01
9.931113662456946267e-01	9.988207547169811740e-01
9.931113662456946267e-01	1.000000000000000000e+00
1.000000000000000000e+00	1.000000000000000000e+00
